Cut Edges,Presidential Democratic Districts,Presidential Republican Districts,Presidential Efficiency Gap,Governor Democratic Districts,Governor Republican Districts,Governor Efficiency Gap
630.0,3.0,5.0,-0.1259301769488283,2.0,6.0,-0.24569616014983828
655.0,3.0,5.0,-0.12140355748908532,3.0,5.0,-0.11125961596597582
653.0,3.0,5.0,-0.12140355748908532,3.0,5.0,-0.11125961596597586
647.0,3.0,5.0,-0.12140355748908532,3.0,5.0,-0.11125961596597586
640.0,3.0,5.0,-0.12140355748908532,3.0,5.0,-0.11125961596597586
670.0,3.0,5.0,-0.12140355748908532,3.0,5.0,-0.11125961596597586
672.0,3.0,5.0,-0.12140355748908532,3.0,5.0,-0.11125961596597582
683.0,3.0,5.0,-0.12306135357368754,3.0,5.0,-0.1129016282690422
651.0,3.0,5.0,-0.13271192977584426,3.0,5.0,-0.1232622100088319
647.0,3.0,5.0,-0.13564184446398544,3.0,5.0,-0.1263740542967403
616.0,3.0,5.0,-0.13564184446398544,3.0,5.0,-0.1263740542967403
613.0,3.0,5.0,-0.13153977877539685,3.0,5.0,-0.12220164033249417
608.0,3.0,5.0,-0.13396954690609525,3.0,5.0,-0.12461941850392393
682.0,3.0,5.0,-0.13396954690609525,3.0,5.0,-0.12461941850392393
668.0,3.0,5.0,-0.13750821493034665,3.0,5.0,-0.12808974908631718
668.0,3.0,5.0,-0.1394224094043597,3.0,5.0,-0.1299234122092251
703.0,3.0,5.0,-0.13517810586075502,3.0,5.0,-0.12511496185881332
688.0,3.0,5.0,-0.14539300535320343,3.0,5.0,-0.1360379132661679
686.0,3.0,5.0,-0.14539300535320343,3.0,5.0,-0.13603791326616788
681.0,3.0,5.0,-0.14391601487172367,3.0,5.0,-0.13445736666428615
681.0,3.0,5.0,-0.14105799046605266,3.0,5.0,-0.13183556752526343
684.0,3.0,5.0,-0.1300482868206291,3.0,5.0,-0.12070264012007426
700.0,3.0,5.0,-0.1300482868206291,3.0,5.0,-0.12070264012007426
716.0,3.0,5.0,-0.1300482868206291,3.0,5.0,-0.12070264012007426
733.0,3.0,5.0,-0.1300482868206291,3.0,5.0,-0.12070264012007426
736.0,3.0,5.0,-0.1300482868206291,3.0,5.0,-0.12070264012007426
734.0,3.0,5.0,-0.1300482868206291,3.0,5.0,-0.12070264012007421
731.0,3.0,5.0,-0.13211798645500686,3.0,5.0,-0.12261930168091428
726.0,3.0,5.0,-0.13211798645500686,3.0,5.0,-0.12261930168091432
804.0,4.0,4.0,-0.010586384042208543,4.0,4.0,-0.003185717661690787
812.0,4.0,4.0,-0.008308110026071798,4.0,4.0,-0.0005293304018154433
883.0,3.0,5.0,-0.13136051588219866,3.0,5.0,-0.12663366098497258
825.0,3.0,5.0,-0.13136051588219866,3.0,5.0,-0.12663366098497258
821.0,3.0,5.0,-0.13136051588219866,3.0,5.0,-0.12663366098497258
794.0,3.0,5.0,-0.13888153530491662,3.0,5.0,-0.1350216294366523
838.0,3.0,5.0,-0.13888153530491662,3.0,5.0,-0.1350216294366523
825.0,3.0,5.0,-0.14333904136005307,3.0,5.0,-0.1394360884602181
800.0,3.0,5.0,-0.1428999861156107,3.0,5.0,-0.1389791043340204
749.0,3.0,5.0,-0.14619583159778468,3.0,5.0,-0.1418301226826308
757.0,3.0,5.0,-0.14619583159778468,3.0,5.0,-0.1418301226826308
771.0,3.0,5.0,-0.1395186745036331,3.0,5.0,-0.13520404374005462
781.0,3.0,5.0,-0.14772835963653755,3.0,5.0,-0.14403945195439202
776.0,3.0,5.0,-0.14772835963653755,3.0,5.0,-0.14403945195439202
759.0,3.0,5.0,-0.1515076904089724,3.0,5.0,-0.1478071849046274
809.0,3.0,5.0,-0.1515076904089724,3.0,5.0,-0.14780718490462735
818.0,3.0,5.0,-0.1515076904089724,3.0,5.0,-0.14780718490462744
799.0,3.0,5.0,-0.1515076904089724,3.0,5.0,-0.14780718490462744
818.0,3.0,5.0,-0.1515076904089724,3.0,5.0,-0.1478071849046274
736.0,3.0,5.0,-0.1515076904089724,3.0,5.0,-0.1478071849046274
766.0,3.0,5.0,-0.15292976041714876,3.0,5.0,-0.14917470131234292
757.0,3.0,5.0,-0.15079187300411903,3.0,5.0,-0.14712419024985277
759.0,3.0,5.0,-0.14427083815430183,3.0,5.0,-0.14069128922528537
741.0,3.0,5.0,-0.15257617130251,3.0,5.0,-0.148711227018942
738.0,3.0,5.0,-0.15290476851637586,3.0,5.0,-0.148796054894599
741.0,3.0,5.0,-0.15290476851637586,3.0,5.0,-0.148796054894599
743.0,3.0,5.0,-0.15290476851637586,3.0,5.0,-0.148796054894599
732.0,3.0,5.0,-0.1483318677589053,3.0,5.0,-0.1438123700296307
753.0,3.0,5.0,-0.1483318677589053,3.0,5.0,-0.1438123700296307
705.0,3.0,5.0,-0.14092963700035482,3.0,5.0,-0.1342221935467134
727.0,3.0,5.0,-0.14092963700035482,3.0,5.0,-0.1342221935467134
703.0,3.0,5.0,-0.14478672035297202,3.0,5.0,-0.13798534520245048
702.0,3.0,5.0,-0.1475512565372333,3.0,5.0,-0.14081353100601146
666.0,3.0,5.0,-0.14953549004180744,3.0,5.0,-0.14435210423579312
668.0,3.0,5.0,-0.14953549004180744,3.0,5.0,-0.14435210423579312
701.0,3.0,5.0,-0.14953549004180744,3.0,5.0,-0.14435210423579312
714.0,3.0,5.0,-0.14953549004180744,3.0,5.0,-0.14435210423579312
716.0,3.0,5.0,-0.1479165702472964,3.0,5.0,-0.14271276435451738
691.0,3.0,5.0,-0.1479165702472964,3.0,5.0,-0.14271276435451738
722.0,3.0,5.0,-0.1486234399345891,3.0,5.0,-0.14210240185817422
735.0,3.0,5.0,-0.14891377794233351,3.0,5.0,-0.14303354996493517
693.0,3.0,5.0,-0.14891377794233351,3.0,5.0,-0.14303354996493517
718.0,3.0,5.0,-0.15288070224155753,3.0,5.0,-0.1477037979313176
689.0,4.0,4.0,-0.012769318585026458,3.0,5.0,-0.1321090714594145
684.0,4.0,4.0,-0.004998997238549236,3.0,5.0,-0.12466691190949682
682.0,4.0,4.0,-0.005403495780688357,3.0,5.0,-0.12506548453083963
689.0,4.0,4.0,-0.008762592369756714,3.0,5.0,-0.1284705316666353
704.0,4.0,4.0,-0.008762592369756714,3.0,5.0,-0.1284705316666353
708.0,4.0,4.0,-0.008762592369756714,3.0,5.0,-0.1284705316666353
736.0,3.0,5.0,-0.13223368969932583,3.0,5.0,-0.1284705316666353
736.0,3.0,5.0,-0.13223368969932583,3.0,5.0,-0.1284705316666353
735.0,3.0,5.0,-0.13343792906619767,3.0,5.0,-0.12953476572596317
710.0,3.0,5.0,-0.13343792906619767,3.0,5.0,-0.12953476572596317
695.0,3.0,5.0,-0.13409296370003548,3.0,5.0,-0.129980604463013
692.0,3.0,5.0,-0.1471865599111399,3.0,5.0,-0.14121432034716275
701.0,3.0,5.0,-0.1471865599111399,3.0,5.0,-0.14121432034716275
669.0,3.0,5.0,-0.1471865599111399,3.0,5.0,-0.1412143203471627
722.0,3.0,5.0,-0.1471865599111399,3.0,5.0,-0.1412143203471627
710.0,3.0,5.0,-0.15036330818716157,3.0,5.0,-0.1446418921809062
711.0,3.0,5.0,-0.14856697675136143,3.0,5.0,-0.14336523811407303
718.0,3.0,5.0,-0.14856697675136143,3.0,5.0,-0.143365238114073
680.0,2.0,6.0,-0.2751944585859521,2.0,6.0,-0.26760696463660577
676.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.14590373096806106
692.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.1459037309680611
715.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.1459037309680611
711.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.1459037309680611
733.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.1459037309680611
699.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.1459037309680611
707.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.14590373096806106
669.0,3.0,5.0,-0.1528769997377393,3.0,5.0,-0.14590373096806106
725.0,4.0,4.0,-0.026723129849894323,4.0,4.0,-0.02222748646895706
669.0,4.0,4.0,-0.026723129849894323,4.0,4.0,-0.02222748646895706
675.0,4.0,4.0,-0.026723129849894323,4.0,4.0,-0.02222748646895707
700.0,4.0,4.0,-0.026723129849894323,4.0,4.0,-0.02222748646895706
731.0,4.0,4.0,-0.022624458123139107,4.0,4.0,-0.018263903178923315
755.0,4.0,4.0,-0.022624458123139107,4.0,4.0,-0.018263903178923315
789.0,4.0,4.0,-0.009344194011200074,4.0,4.0,-0.0038393156767705804
743.0,4.0,4.0,-0.009344194011200074,4.0,4.0,-0.0038393156767705804
803.0,4.0,4.0,-0.009344194011200074,4.0,4.0,-0.0038393156767705917
757.0,4.0,4.0,-0.009344194011200074,4.0,4.0,-0.0038393156767705804
771.0,4.0,4.0,-0.009344194011200074,4.0,4.0,-0.0038393156767705804
774.0,4.0,4.0,-0.01145986640132056,4.0,4.0,-0.0059791619819758255
796.0,4.0,4.0,-0.01145986640132056,4.0,4.0,-0.0059791619819758255
757.0,3.0,5.0,-0.13473997624226716,3.0,5.0,-0.1284822133149998
706.0,3.0,5.0,-0.14181700374878511,3.0,5.0,-0.1359733933686549
674.0,3.0,5.0,-0.14451612903225808,3.0,5.0,-0.13858091348721735
655.0,4.0,4.0,-0.026805510559849432,3.0,5.0,-0.13858091348721738
665.0,4.0,4.0,-0.026805510559849432,3.0,5.0,-0.13858091348721738
674.0,4.0,4.0,-0.02468058191018343,3.0,5.0,-0.13616315307274204
684.0,4.0,4.0,-0.020632511068943708,3.0,5.0,-0.13193614534906056
676.0,4.0,4.0,-0.020632511068943708,3.0,5.0,-0.13193614534906056
686.0,3.0,5.0,-0.13834312954135233,3.0,5.0,-0.13193614534906056
673.0,3.0,5.0,-0.1432569691920828,3.0,5.0,-0.13721188773828988
680.0,3.0,5.0,-0.14443498249024236,3.0,5.0,-0.13897912209097454
687.0,3.0,5.0,-0.146389287422286,3.0,5.0,-0.14085478041344957
682.0,3.0,5.0,-0.146389287422286,3.0,5.0,-0.14085478041344957
699.0,3.0,5.0,-0.14204964440536247,3.0,5.0,-0.1362746312388652
687.0,3.0,5.0,-0.14204964440536247,3.0,5.0,-0.1362746312388652
681.0,3.0,5.0,-0.14204964440536247,3.0,5.0,-0.1362746312388652
683.0,3.0,5.0,-0.14344517980284166,3.0,5.0,-0.1373420550999929
684.0,3.0,5.0,-0.14344517980284166,3.0,5.0,-0.1373420550999929
664.0,3.0,5.0,-0.14344517980284166,3.0,5.0,-0.1373420550999929
673.0,3.0,5.0,-0.14344517980284166,3.0,5.0,-0.1373420550999929
633.0,3.0,5.0,-0.14187192422208852,3.0,5.0,-0.13565690227373406
652.0,3.0,5.0,-0.14187192422208852,3.0,5.0,-0.13565690227373406
663.0,3.0,5.0,-0.1452840900325512,3.0,5.0,-0.13937920405352863
664.0,3.0,5.0,-0.1452840900325512,3.0,5.0,-0.13937920405352863
661.0,3.0,5.0,-0.1452840900325512,3.0,5.0,-0.13937920405352863
682.0,3.0,5.0,-0.1452840900325512,3.0,5.0,-0.13937920405352863
661.0,3.0,5.0,-0.14195615618395274,3.0,5.0,-0.13577028931256457
655.0,3.0,5.0,-0.14195615618395274,3.0,5.0,-0.13577028931256457
677.0,3.0,5.0,-0.14195615618395274,3.0,5.0,-0.13577028931256457
682.0,3.0,5.0,-0.14247358109254718,3.0,5.0,-0.13626850508924448
680.0,3.0,5.0,-0.14421900310084695,3.0,5.0,-0.13813881856813826
701.0,3.0,5.0,-0.1410789713210225,4.0,4.0,-0.019066011490649248
671.0,2.0,6.0,-0.2721849400657194,3.0,5.0,-0.14685205892919062
640.0,2.0,6.0,-0.2721849400657194,3.0,5.0,-0.1465905433682531
626.0,2.0,6.0,-0.2721849400657194,3.0,5.0,-0.1465905433682531
657.0,2.0,6.0,-0.2721849400657194,3.0,5.0,-0.14659054336825314
651.0,3.0,5.0,-0.14999490905724996,3.0,5.0,-0.143669586351101
656.0,3.0,5.0,-0.14999490905724996,3.0,5.0,-0.14366958635110105
644.0,3.0,5.0,-0.14999490905724996,3.0,5.0,-0.14366958635110105
641.0,3.0,5.0,-0.14999490905724996,3.0,5.0,-0.14366958635110105
643.0,3.0,5.0,-0.14596812761296493,3.0,5.0,-0.1397365450243887
639.0,3.0,5.0,-0.14596812761296493,3.0,5.0,-0.1397365450243887
669.0,3.0,5.0,-0.14596812761296493,3.0,5.0,-0.1397365450243887
705.0,3.0,5.0,-0.14596812761296493,3.0,5.0,-0.13973654502438865
684.0,3.0,5.0,-0.14630536400240662,3.0,5.0,-0.14050085765650897
652.0,2.0,6.0,-0.2659946622236621,3.0,5.0,-0.140500857656509
644.0,2.0,6.0,-0.2659946622236621,3.0,5.0,-0.14050085765650897
632.0,2.0,6.0,-0.26488020857438177,3.0,5.0,-0.13941890860584863
625.0,2.0,6.0,-0.26488020857438177,3.0,5.0,-0.13773795529954747
640.0,2.0,6.0,-0.26488020857438177,2.0,6.0,-0.25616441807824847
657.0,2.0,6.0,-0.26488020857438177,3.0,5.0,-0.1379559619370213
616.0,2.0,6.0,-0.26488020857438177,2.0,6.0,-0.25616441807824847
626.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.2566901216219188
620.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.2566901216219188
630.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.25669012162191873
647.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.25669012162191873
673.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.25669012162191873
666.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.25669012162191873
666.0,2.0,6.0,-0.2652334891470357,2.0,6.0,-0.2566901216219188
661.0,2.0,6.0,-0.2652334891470357,3.0,5.0,-0.14264566703075504
663.0,2.0,6.0,-0.2652334891470357,3.0,5.0,-0.13922878488417426
629.0,2.0,6.0,-0.2652334891470357,3.0,5.0,-0.13922878488417426
624.0,2.0,6.0,-0.2652334891470357,3.0,5.0,-0.14142284317427434
581.0,2.0,6.0,-0.2652334891470357,3.0,5.0,-0.14142284317427434
591.0,2.0,6.0,-0.2652334891470357,3.0,5.0,-0.1414228431742743
578.0,2.0,6.0,-0.26922879930886595,3.0,5.0,-0.1453272514103724
580.0,2.0,6.0,-0.26922879930886595,3.0,5.0,-0.1453272514103724
590.0,2.0,6.0,-0.26922879930886595,3.0,5.0,-0.13977472247854408
600.0,2.0,6.0,-0.26922879930886595,3.0,5.0,-0.13977472247854414
654.0,3.0,5.0,-0.1453294457043242,3.0,5.0,-0.13977472247854408
679.0,3.0,5.0,-0.1453294457043242,3.0,5.0,-0.13977472247854414
702.0,3.0,5.0,-0.1453294457043242,3.0,5.0,-0.1397747224785441
701.0,3.0,5.0,-0.14402708998626987,3.0,5.0,-0.13853395521861253
712.0,3.0,5.0,-0.14264081084833619,3.0,5.0,-0.1371473500838213
688.0,3.0,5.0,-0.14264081084833619,3.0,5.0,-0.13714735008382128
694.0,3.0,5.0,-0.14264081084833619,3.0,5.0,-0.13714735008382128
667.0,3.0,5.0,-0.14264081084833619,3.0,5.0,-0.13714735008382128
645.0,3.0,5.0,-0.1447231607040928,3.0,5.0,-0.13917609999744385
672.0,3.0,5.0,-0.1447231607040928,3.0,5.0,-0.13917609999744385
696.0,3.0,5.0,-0.1447231607040928,3.0,5.0,-0.13917609999744385
688.0,3.0,5.0,-0.14777062988846207,3.0,5.0,-0.1423986589023928
647.0,3.0,5.0,-0.14777062988846207,3.0,5.0,-0.1423986589023928
624.0,3.0,5.0,-0.14777062988846207,3.0,5.0,-0.1423986589023928
621.0,3.0,5.0,-0.14777062988846207,3.0,5.0,-0.1423986589023928
577.0,3.0,5.0,-0.14674596195677328,3.0,5.0,-0.14172875151887782
571.0,3.0,5.0,-0.14674596195677328,3.0,5.0,-0.14172875151887782
579.0,3.0,5.0,-0.14204532481757456,3.0,5.0,-0.13694015344462443
585.0,3.0,5.0,-0.14043103315283628,3.0,5.0,-0.1352992864651826
592.0,3.0,5.0,-0.14444084478795452,3.0,5.0,-0.13893874316946808
607.0,3.0,5.0,-0.1415217290692831,3.0,5.0,-0.13613575448564752
601.0,3.0,5.0,-0.13946221132040543,3.0,5.0,-0.13412571152455838
612.0,3.0,5.0,-0.14034494993906296,3.0,5.0,-0.13507671190747822
622.0,3.0,5.0,-0.14034494993906296,3.0,5.0,-0.13507671190747822
655.0,3.0,5.0,-0.14034494993906296,3.0,5.0,-0.13507671190747822
651.0,3.0,5.0,-0.1434387004211598,3.0,5.0,-0.13777280371967432
648.0,3.0,5.0,-0.1427324478178368,3.0,5.0,-0.13734597978225746
687.0,3.0,5.0,-0.1442480060474229,3.0,5.0,-0.1389626616223455
682.0,3.0,5.0,-0.14131469739744837,3.0,5.0,-0.1360287242707842
677.0,3.0,5.0,-0.14131469739744837,3.0,5.0,-0.1360287242707842
651.0,3.0,5.0,-0.1346822788911001,3.0,5.0,-0.12950356715040684
675.0,3.0,5.0,-0.13515835917372457,3.0,5.0,-0.12994032328581612
682.0,3.0,5.0,-0.13515835917372457,3.0,5.0,-0.12994032328581612
715.0,3.0,5.0,-0.13483253883772234,3.0,5.0,-0.12988023132037244
719.0,3.0,5.0,-0.13483253883772234,3.0,5.0,-0.12988023132037244
689.0,3.0,5.0,-0.13354437605097114,3.0,5.0,-0.12820080511223825
687.0,2.0,6.0,-0.2607201369926413,2.0,6.0,-0.25261086670571575
697.0,2.0,6.0,-0.2635090479937057,2.0,6.0,-0.25564711963440284
705.0,2.0,6.0,-0.2635090479937057,2.0,6.0,-0.25564711963440284
723.0,2.0,6.0,-0.2635090479937057,2.0,6.0,-0.25564711963440284
727.0,2.0,6.0,-0.27181870072970177,2.0,6.0,-0.26442220747118045
733.0,2.0,6.0,-0.2720464047145215,2.0,6.0,-0.26521667423216483
745.0,2.0,6.0,-0.27364989740979,2.0,6.0,-0.26707706157297917
767.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056726
781.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056726
756.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056727
769.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056726
765.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056726
756.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056726
742.0,2.0,6.0,-0.27310130976072566,2.0,6.0,-0.2669041177056726
740.0,2.0,6.0,-0.27077922278274014,2.0,6.0,-0.26437371604449567
731.0,2.0,6.0,-0.2731031610126348,2.0,6.0,-0.2666235134176577
728.0,2.0,6.0,-0.2731031610126348,2.0,6.0,-0.2666235134176577
683.0,2.0,6.0,-0.2683830857283905,2.0,6.0,-0.26095683389791485
674.0,2.0,6.0,-0.2683830857283905,2.0,6.0,-0.2609568338979148
675.0,2.0,6.0,-0.27092979127134725,3.0,5.0,-0.14212859093911515
659.0,2.0,6.0,-0.27092979127134725,3.0,5.0,-0.14212859093911515
657.0,2.0,6.0,-0.2730599651347557,3.0,5.0,-0.14420544444497
656.0,2.0,6.0,-0.2773517841440274,3.0,5.0,-0.1488703475677712
627.0,2.0,6.0,-0.2773517841440274,2.0,6.0,-0.2702026497443835
616.0,2.0,6.0,-0.27568812576171303,2.0,6.0,-0.268569418255772
623.0,2.0,6.0,-0.2770102281667978,2.0,6.0,-0.2699827476084688
663.0,3.0,5.0,-0.1378189167090912,2.0,6.0,-0.25792019919468445
718.0,4.0,4.0,-0.012727973959056478,3.0,5.0,-0.13471956724132267
741.0,4.0,4.0,-0.012727973959056478,3.0,5.0,-0.13471956724132267
763.0,4.0,4.0,-0.012727973959056478,3.0,5.0,-0.13471956724132267
740.0,4.0,4.0,-0.012727973959056478,3.0,5.0,-0.13471956724132272
737.0,4.0,4.0,-0.012727973959056478,3.0,5.0,-0.13471956724132272
738.0,4.0,4.0,-0.012727973959056478,3.0,5.0,-0.1290861021066916
714.0,3.0,5.0,-0.13544437759368105,2.0,6.0,-0.249666997156161
718.0,3.0,5.0,-0.13544437759368105,2.0,6.0,-0.249666997156161
734.0,4.0,4.0,-0.008734823591120162,3.0,5.0,-0.12492895912410854
750.0,4.0,4.0,-0.008734823591120162,3.0,5.0,-0.12492895912410855
720.0,4.0,4.0,-0.01054812483608707,3.0,5.0,-0.1264476582502648
694.0,4.0,4.0,-0.0056635966739174036,3.0,5.0,-0.12331909441551529
686.0,3.0,5.0,-0.13654895789944616,3.0,5.0,-0.1332261437678925
689.0,3.0,5.0,-0.12777124697243178,3.0,5.0,-0.1252913416969952
678.0,3.0,5.0,-0.12852254670554294,3.0,5.0,-0.12601671332587827
697.0,3.0,5.0,-0.12799185449159994,3.0,5.0,-0.12602854833666532
716.0,3.0,5.0,-0.12934635380509402,3.0,5.0,-0.12752968583391178
736.0,3.0,5.0,-0.12934635380509402,3.0,5.0,-0.12752968583391178
756.0,3.0,5.0,-0.13304669782940715,3.0,5.0,-0.13112638378954763
715.0,3.0,5.0,-0.14055537557273107,3.0,5.0,-0.13776697016470252
687.0,3.0,5.0,-0.13801700066336528,3.0,5.0,-0.13495634599005035
697.0,3.0,5.0,-0.14055259869486741,3.0,5.0,-0.13722714096299596
691.0,3.0,5.0,-0.13824069360238195,3.0,5.0,-0.13464634506233691
678.0,3.0,5.0,-0.13824069360238195,3.0,5.0,-0.13464634506233691
678.0,3.0,5.0,-0.14026071797719875,3.0,5.0,-0.13621658375159842
691.0,3.0,5.0,-0.14026071797719875,3.0,5.0,-0.13621658375159842
667.0,3.0,5.0,-0.14026071797719875,3.0,5.0,-0.13621658375159842
652.0,4.0,4.0,-0.011827648447262461,3.0,5.0,-0.1470230939237902
666.0,4.0,4.0,-0.011827648447262461,3.0,5.0,-0.1470230939237902
674.0,4.0,4.0,-0.011827648447262461,3.0,5.0,-0.1470230939237902
662.0,4.0,4.0,-0.011827648447262461,3.0,5.0,-0.1470230939237902
640.0,3.0,5.0,-0.1352598694867404,2.0,6.0,-0.2678345022633501
681.0,3.0,5.0,-0.1352598694867404,2.0,6.0,-0.26783450226335004
704.0,3.0,5.0,-0.1352598694867404,2.0,6.0,-0.2615936338331649
666.0,3.0,5.0,-0.13804662069391094,3.0,5.0,-0.14050189604328586
668.0,3.0,5.0,-0.14006109131300043,3.0,5.0,-0.1429349451963763
658.0,3.0,5.0,-0.14276299347433702,3.0,5.0,-0.1429349451963763
684.0,3.0,5.0,-0.14276299347433702,3.0,5.0,-0.14099629407454795
688.0,3.0,5.0,-0.14276299347433702,3.0,5.0,-0.14780486124797235
678.0,3.0,5.0,-0.14276299347433702,2.0,6.0,-0.26669299638421295
682.0,3.0,5.0,-0.14276299347433702,2.0,6.0,-0.266692996384213
713.0,3.0,5.0,-0.13705743509047993,2.0,6.0,-0.2614634487145101
762.0,3.0,5.0,-0.13060150259946623,2.0,6.0,-0.2554245390167877
730.0,3.0,5.0,-0.13573564122738002,2.0,6.0,-0.26007531648155274
732.0,3.0,5.0,-0.13303096218817975,2.0,6.0,-0.2570959479595519
724.0,3.0,5.0,-0.13499112941793553,2.0,6.0,-0.25910408204793345
735.0,2.0,6.0,-0.26483454436062387,2.0,6.0,-0.25910408204793345
713.0,2.0,6.0,-0.26459295598648586,2.0,6.0,-0.2592415838127467
744.0,2.0,6.0,-0.257773869579303,2.0,6.0,-0.25172749728660015
721.0,2.0,6.0,-0.257773869579303,2.0,6.0,-0.25172749728660015
727.0,2.0,6.0,-0.257773869579303,2.0,6.0,-0.25172749728660015
732.0,2.0,6.0,-0.257773869579303,2.0,6.0,-0.25172749728660015
742.0,2.0,6.0,-0.2591039940759939,2.0,6.0,-0.2531412084138391
771.0,2.0,6.0,-0.26689838169728947,2.0,6.0,-0.2614241888666008
798.0,3.0,5.0,-0.13762484380062018,2.0,6.0,-0.2614241888666008
830.0,3.0,5.0,-0.13646164051773346,2.0,6.0,-0.26052129207591307
739.0,3.0,5.0,-0.13646164051773346,2.0,6.0,-0.24857518489729183
718.0,3.0,5.0,-0.13646164051773346,2.0,6.0,-0.24857518489729183
724.0,3.0,5.0,-0.13646164051773346,3.0,5.0,-0.12895175230921502
735.0,3.0,5.0,-0.13314172876074112,3.0,5.0,-0.12497279745962231
760.0,3.0,5.0,-0.1333904136005307,3.0,5.0,-0.12544696144018694
750.0,3.0,5.0,-0.13288749016522422,3.0,5.0,-0.12544696144018694
763.0,3.0,5.0,-0.13288749016522422,3.0,5.0,-0.12544696144018694
755.0,3.0,5.0,-0.1337973804785486,2.0,6.0,-0.24507039402826372
810.0,3.0,5.0,-0.1337973804785486,2.0,6.0,-0.24507039402826372
816.0,4.0,4.0,-0.010756390675861217,3.0,5.0,-0.12244173887108058
823.0,4.0,4.0,-0.00779037657549251,3.0,5.0,-0.11945282598554113
822.0,4.0,4.0,-0.006226685796269727,3.0,5.0,-0.11789136811073457
767.0,4.0,4.0,-0.006226685796269727,3.0,5.0,-0.11789136811073457
737.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.24381313653560624
686.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.24381313653560624
741.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.24381313653560624
713.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.24381313653560624
715.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.25600587006804776
717.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.25600587006804776
706.0,3.0,5.0,-0.1328628068064362,2.0,6.0,-0.25600587006804776
693.0,3.0,5.0,-0.14069514509186837,2.0,6.0,-0.2641101800353784
718.0,2.0,6.0,-0.2697101248052329,2.0,6.0,-0.2641101800353784
715.0,2.0,6.0,-0.2609074219774456,2.0,6.0,-0.2559834192975375
698.0,2.0,6.0,-0.2609074219774456,2.0,6.0,-0.2559834192975375
648.0,2.0,6.0,-0.2639064500701933,2.0,6.0,-0.2583863459098768
672.0,2.0,6.0,-0.2639064500701933,2.0,6.0,-0.2583863459098768
661.0,2.0,6.0,-0.2639064500701933,2.0,6.0,-0.2583863459098768
641.0,2.0,6.0,-0.25933725181654094,2.0,6.0,-0.2531797047126624
642.0,2.0,6.0,-0.25867820613690007,2.0,6.0,-0.252385231891765
641.0,2.0,6.0,-0.25867820613690007,2.0,6.0,-0.252385231891765
645.0,2.0,6.0,-0.253241079279863,2.0,6.0,-0.24701786361257175
646.0,2.0,6.0,-0.25630675244133844,2.0,6.0,-0.2499403477278875
656.0,2.0,6.0,-0.26301815769580844,2.0,6.0,-0.2563938645776983
699.0,2.0,6.0,-0.26301815769580844,2.0,6.0,-0.2563938645776983
739.0,2.0,6.0,-0.26301815769580844,2.0,6.0,-0.2563938645776983
644.0,2.0,6.0,-0.26301815769580844,2.0,6.0,-0.2563938645776983
661.0,2.0,6.0,-0.26301815769580844,2.0,6.0,-0.2563938645776983
698.0,2.0,6.0,-0.2665892226284692,2.0,6.0,-0.25894144609324393
758.0,2.0,6.0,-0.2665892226284692,2.0,6.0,-0.25894144609324393
782.0,2.0,6.0,-0.2665892226284692,2.0,6.0,-0.25894144609324393
791.0,2.0,6.0,-0.26765955477391584,2.0,6.0,-0.26016350640064173
799.0,2.0,6.0,-0.26823405994970767,2.0,6.0,-0.26072547852575534
790.0,2.0,6.0,-0.26823405994970767,2.0,6.0,-0.26072547852575534
781.0,3.0,5.0,-0.12944231036238257,2.0,6.0,-0.2541963703167247
757.0,2.0,6.0,-0.2609947393591583,2.0,6.0,-0.25409901780863764
742.0,2.0,6.0,-0.2609947393591583,2.0,6.0,-0.25409901780863764
717.0,2.0,6.0,-0.2609947393591583,2.0,6.0,-0.2540990178086377
779.0,2.0,6.0,-0.2609947393591583,2.0,6.0,-0.25409901780863775
