Cut Edges,Presidential Democratic Districts,Presidential Republican Districts,Presidential Efficiency Gap,Governor Democratic Districts,Governor Republican Districts,Governor Efficiency Gap
655.0,2.0,6.0,-0.2626121164437451,3.0,5.0,-0.13758791790473107
675.0,2.0,6.0,-0.2626121164437451,3.0,5.0,-0.13758791790473107
695.0,2.0,6.0,-0.2626121164437451,3.0,5.0,-0.13758791790473107
684.0,2.0,6.0,-0.2626121164437451,3.0,5.0,-0.12998449613587035
717.0,3.0,5.0,-0.13534934666234708,3.0,5.0,-0.12998449613587035
702.0,3.0,5.0,-0.13534934666234708,3.0,5.0,-0.12998449613587038
729.0,3.0,5.0,-0.1300677249656747,3.0,5.0,-0.12388030299154854
790.0,3.0,5.0,-0.1300677249656747,3.0,5.0,-0.12388030299154858
854.0,3.0,5.0,-0.13608830471606423,3.0,5.0,-0.12952560313696562
781.0,3.0,5.0,-0.13120778759969762,3.0,5.0,-0.12417798060882591
768.0,3.0,5.0,-0.13120778759969762,3.0,5.0,-0.12417798060882591
840.0,3.0,5.0,-0.140107372610728,3.0,5.0,-0.13310550301277518
860.0,3.0,5.0,-0.1481069406519492,3.0,5.0,-0.14135259665863262
848.0,3.0,5.0,-0.13959920396167907,3.0,5.0,-0.13257407285098294
881.0,3.0,5.0,-0.14965859829376282,3.0,5.0,-0.14307096387000356
813.0,3.0,5.0,-0.14965859829376282,3.0,5.0,-0.14307096387000356
790.0,3.0,5.0,-0.14965859829376282,3.0,5.0,-0.1430709638700036
772.0,3.0,5.0,-0.14021752209931967,3.0,5.0,-0.13366938401059508
840.0,3.0,5.0,-0.14021752209931967,3.0,5.0,-0.13366938401059508
817.0,3.0,5.0,-0.14907020872865276,3.0,5.0,-0.14294116052588765
844.0,3.0,5.0,-0.14907020872865276,3.0,5.0,-0.14294116052588768
829.0,3.0,5.0,-0.14557442804029558,3.0,5.0,-0.13931659302872015
782.0,3.0,5.0,-0.14413384551302819,3.0,5.0,-0.13932117432321836
761.0,3.0,5.0,-0.1512386417981827,3.0,5.0,-0.14489966392387094
763.0,3.0,5.0,-0.14195214513814966,3.0,5.0,-0.1349097694959841
814.0,3.0,5.0,-0.14195214513814966,3.0,5.0,-0.1349097694959841
810.0,3.0,5.0,-0.14195214513814966,3.0,5.0,-0.1349097694959841
816.0,3.0,5.0,-0.14195214513814966,3.0,5.0,-0.1349097694959841
809.0,3.0,5.0,-0.14195214513814966,3.0,5.0,-0.1349097694959841
721.0,3.0,5.0,-0.14195214513814966,3.0,5.0,-0.13490976949598404
716.0,3.0,5.0,-0.14532543465852116,3.0,5.0,-0.13863092595215423
741.0,3.0,5.0,-0.14532543465852116,3.0,5.0,-0.13863092595215423
746.0,3.0,5.0,-0.14701192514771447,3.0,5.0,-0.14104946767266702
745.0,3.0,5.0,-0.13930022677835888,3.0,5.0,-0.1334324663287001
702.0,3.0,5.0,-0.13930022677835888,3.0,5.0,-0.1334324663287001
647.0,3.0,5.0,-0.13930022677835888,3.0,5.0,-0.13343246632870015
659.0,3.0,5.0,-0.14040820104595733,3.0,5.0,-0.13443691514743245
641.0,3.0,5.0,-0.14441492726122707,3.0,5.0,-0.13851274015267306
670.0,3.0,5.0,-0.14999583468320452,3.0,5.0,-0.1443332748126487
692.0,3.0,5.0,-0.14111908177905308,3.0,5.0,-0.13480494580545724
691.0,3.0,5.0,-0.14055290723685226,3.0,5.0,-0.13402078089717917
703.0,3.0,5.0,-0.1387380632819611,3.0,5.0,-0.13220346015211618
703.0,3.0,5.0,-0.14138782184785795,3.0,5.0,-0.13470904646809326
683.0,3.0,5.0,-0.138769226022431,3.0,5.0,-0.13253674932686052
704.0,3.0,5.0,-0.14300705018435383,3.0,5.0,-0.13634647747666145
713.0,3.0,5.0,-0.1435392851082211,3.0,5.0,-0.1373096946449103
698.0,3.0,5.0,-0.1435392851082211,3.0,5.0,-0.13740635753135433
758.0,3.0,5.0,-0.1435392851082211,3.0,5.0,-0.13740635753135433
716.0,3.0,5.0,-0.1435392851082211,3.0,5.0,-0.13740635753135433
709.0,3.0,5.0,-0.14588914086484317,3.0,5.0,-0.13957308472849425
699.0,3.0,5.0,-0.14505268354391324,3.0,5.0,-0.1383758397662953
696.0,3.0,5.0,-0.14559355764335632,3.0,5.0,-0.1389026886335906
711.0,3.0,5.0,-0.13589268909766897,3.0,5.0,-0.12917889106114241
710.0,3.0,5.0,-0.1354323444562719,3.0,5.0,-0.1280576192327058
690.0,3.0,5.0,-0.1354323444562719,3.0,5.0,-0.1280576192327058
692.0,3.0,5.0,-0.1354323444562719,3.0,5.0,-0.1280576192327058
697.0,3.0,5.0,-0.1354323444562719,3.0,5.0,-0.1280576192327058
698.0,3.0,5.0,-0.1460495826969655,3.0,5.0,-0.13958339264111638
698.0,3.0,5.0,-0.1403066907329415,3.0,5.0,-0.13419617208576423
693.0,3.0,5.0,-0.1403066907329415,3.0,5.0,-0.13419617208576423
708.0,3.0,5.0,-0.14415482636799803,3.0,5.0,-0.13885725746315028
734.0,3.0,5.0,-0.14415482636799803,3.0,5.0,-0.13885725746315025
739.0,3.0,5.0,-0.14295490658891408,3.0,5.0,-0.1376500863628722
764.0,3.0,5.0,-0.14295490658891408,3.0,5.0,-0.13765008636287226
757.0,3.0,5.0,-0.13827926135048826,3.0,5.0,-0.1332951841677832
750.0,3.0,5.0,-0.14077906851174773,3.0,5.0,-0.13553925492282126
755.0,4.0,4.0,-7.435861834899184e-05,4.0,4.0,0.007158524332847879
712.0,3.0,5.0,-0.14321223060427948,3.0,5.0,-0.1382704699928381
706.0,3.0,5.0,-0.14321223060427948,3.0,5.0,-0.1382704699928381
740.0,3.0,5.0,-0.1373280264111939,3.0,5.0,-0.13216704039759927
753.0,3.0,5.0,-0.1373280264111939,3.0,5.0,-0.13216704039759924
779.0,3.0,5.0,-0.1373280264111939,3.0,5.0,-0.13216704039759927
720.0,3.0,5.0,-0.1373280264111939,3.0,5.0,-0.13216704039759927
709.0,3.0,5.0,-0.14043504419863934,3.0,5.0,-0.13531400794332726
697.0,3.0,5.0,-0.14662933308649975,3.0,5.0,-0.14124716609305105
674.0,3.0,5.0,-0.1380549513275019,3.0,5.0,-0.13264731277082992
663.0,3.0,5.0,-0.14163249564184446,3.0,5.0,-0.1359791199867764
711.0,3.0,5.0,-0.14163249564184446,3.0,5.0,-0.1359791199867764
759.0,3.0,5.0,-0.14810416377408556,3.0,5.0,-0.14270445425023193
758.0,3.0,5.0,-0.14810416377408556,3.0,5.0,-0.14270445425023193
776.0,3.0,5.0,-0.14436401783372674,3.0,5.0,-0.13926672786629068
734.0,3.0,5.0,-0.14436401783372674,3.0,5.0,-0.13926672786629066
714.0,3.0,5.0,-0.1465864457506055,3.0,5.0,-0.1414386432329832
716.0,3.0,5.0,-0.14373150676478302,3.0,5.0,-0.1384134678259126
703.0,3.0,5.0,-0.14742722265932337,3.0,5.0,-0.1424064477556434
779.0,3.0,5.0,-0.1428617269094892,3.0,5.0,-0.13701197348400243
740.0,3.0,5.0,-0.1428617269094892,3.0,5.0,-0.13701197348400243
682.0,3.0,5.0,-0.14274540658120052,3.0,5.0,-0.13642213181735802
684.0,3.0,5.0,-0.14274540658120052,3.0,5.0,-0.13642213181735802
685.0,3.0,5.0,-0.14274540658120052,3.0,5.0,-0.13642213181735802
671.0,3.0,5.0,-0.13537094460128662,3.0,5.0,-0.12921729604411014
672.0,3.0,5.0,-0.13537094460128662,3.0,5.0,-0.12921729604411014
665.0,3.0,5.0,-0.13537094460128662,3.0,5.0,-0.12921729604411014
680.0,3.0,5.0,-0.13537094460128662,3.0,5.0,-0.12921729604411014
657.0,3.0,5.0,-0.13537094460128662,3.0,5.0,-0.12921729604411014
661.0,4.0,4.0,-0.011475293500563089,4.0,4.0,-0.006782200579477493
658.0,4.0,4.0,-0.011475293500563089,4.0,4.0,-0.006782200579477482
692.0,4.0,4.0,-0.011475293500563089,4.0,4.0,-0.006782200579477482
684.0,3.0,5.0,-0.1280501689267367,3.0,5.0,-0.1214558196150612
719.0,3.0,5.0,-0.12890668147668194,3.0,5.0,-0.12212612588066168
691.0,3.0,5.0,-0.12829484272072322,3.0,5.0,-0.12167724884914136
718.0,3.0,5.0,-0.12526187500964195,3.0,5.0,-0.11866122997115382
713.0,3.0,5.0,-0.12431557674210518,3.0,5.0,-0.1177021989485947
683.0,3.0,5.0,-0.1298779716449916,3.0,5.0,-0.12511562589072148
695.0,3.0,5.0,-0.14083769148886935,3.0,5.0,-0.1364402041157523
705.0,3.0,5.0,-0.13755295351814997,3.0,5.0,-0.13304088359808167
684.0,3.0,5.0,-0.13755295351814997,3.0,5.0,-0.13304088359808167
701.0,3.0,5.0,-0.1325317412566915,3.0,5.0,-0.12823052437496205
705.0,3.0,5.0,-0.14155011493188935,3.0,5.0,-0.1368674098277104
702.0,3.0,5.0,-0.14155011493188935,3.0,5.0,-0.1368674098277104
692.0,3.0,5.0,-0.14155011493188935,3.0,5.0,-0.1368674098277104
689.0,3.0,5.0,-0.1372931611669058,3.0,5.0,-0.13267101911704723
702.0,3.0,5.0,-0.1399432282747875,3.0,5.0,-0.13497403651390116
706.0,3.0,5.0,-0.13895249996143225,3.0,5.0,-0.13427613943896666
715.0,2.0,6.0,-0.2596920750991191,3.0,5.0,-0.13427613943896669
690.0,2.0,6.0,-0.26145107295475234,3.0,5.0,-0.13579102081970776
691.0,2.0,6.0,-0.26145107295475234,3.0,5.0,-0.1348220878180762
724.0,2.0,6.0,-0.26145107295475234,3.0,5.0,-0.13780144273690548
698.0,2.0,6.0,-0.2644417704139091,3.0,5.0,-0.1406773503581561
712.0,2.0,6.0,-0.2644417704139091,3.0,5.0,-0.1406773503581561
706.0,2.0,6.0,-0.2644417704139091,3.0,5.0,-0.14090565153398318
689.0,2.0,6.0,-0.2644417704139091,3.0,5.0,-0.14090565153398324
698.0,2.0,6.0,-0.260080529458046,3.0,5.0,-0.13638315031516832
716.0,2.0,6.0,-0.260080529458046,3.0,5.0,-0.13638315031516832
709.0,2.0,6.0,-0.260080529458046,3.0,5.0,-0.13875259648224805
730.0,3.0,5.0,-0.1445358757192885,3.0,5.0,-0.13875259648224805
734.0,3.0,5.0,-0.14039678499251787,3.0,5.0,-0.1347909220649219
780.0,3.0,5.0,-0.13850542262538376,3.0,5.0,-0.13262549686543518
743.0,3.0,5.0,-0.13850542262538376,3.0,5.0,-0.13262549686543512
750.0,3.0,5.0,-0.13850542262538376,3.0,5.0,-0.13262549686543515
759.0,3.0,5.0,-0.13850542262538376,3.0,5.0,-0.13262549686543515
767.0,3.0,5.0,-0.13573996081516793,3.0,5.0,-0.13028941844589123
749.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.25438038564573606
796.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.2543803856457361
820.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.2543803856457361
807.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.2543803856457361
771.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.25438038564573606
744.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.25438038564573606
747.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.25438038564573606
716.0,2.0,6.0,-0.26210765029851435,2.0,6.0,-0.25438038564573606
740.0,3.0,5.0,-0.13099983030190834,3.0,5.0,-0.12344775243600764
755.0,3.0,5.0,-0.1262168124527545,2.0,6.0,-0.24092970499899477
723.0,3.0,5.0,-0.13112756668363648,2.0,6.0,-0.24676818306242052
688.0,3.0,5.0,-0.13112756668363648,2.0,6.0,-0.24532736594273238
734.0,3.0,5.0,-0.13112756668363648,2.0,6.0,-0.24532736594273238
737.0,3.0,5.0,-0.13112756668363648,2.0,6.0,-0.24532736594273238
740.0,4.0,4.0,-0.00678915783465235,3.0,5.0,-0.1241345648361979
752.0,4.0,4.0,-0.00678915783465235,3.0,5.0,-0.1241345648361979
751.0,4.0,4.0,-0.004743833017077799,3.0,5.0,-0.12146845267139636
749.0,4.0,4.0,-0.004743833017077799,3.0,5.0,-0.12146845267139636
774.0,4.0,4.0,-0.00810940898782802,3.0,5.0,-0.12461961973707987
802.0,4.0,4.0,-0.009936286080128353,3.0,5.0,-0.12625437832385852
882.0,4.0,4.0,-0.008999861156106818,3.0,5.0,-0.12533659232605068
800.0,4.0,4.0,-0.0066274818345906416,3.0,5.0,-0.12325477575115625
794.0,4.0,4.0,-0.01038521466808596,3.0,5.0,-0.12671937971542674
853.0,4.0,4.0,-0.012565372333040219,3.0,5.0,-0.1288666330993427
789.0,4.0,4.0,-0.012565372333040219,3.0,5.0,-0.12886663309934276
730.0,4.0,4.0,-0.010117400225235648,3.0,5.0,-0.1264345759074542
718.0,4.0,4.0,-0.008826769102605637,3.0,5.0,-0.12473606097224324
720.0,4.0,4.0,-0.005208497246262786,3.0,5.0,-0.12311484503580548
753.0,4.0,4.0,-0.005208497246262786,3.0,5.0,-0.12311484503580548
732.0,4.0,4.0,-0.005049598124064732,3.0,5.0,-0.12279019727236233
704.0,4.0,4.0,-0.014890544730874254,3.0,5.0,-0.13076508567011946
791.0,4.0,4.0,-0.014890544730874254,3.0,5.0,-0.13076508567011944
817.0,4.0,4.0,-0.002519862390274757,3.0,5.0,-0.11998988101033209
804.0,4.0,4.0,-0.002519862390274757,3.0,5.0,-0.12171855613432447
768.0,4.0,4.0,-0.012726739791117075,3.0,5.0,-0.13001642579420533
765.0,4.0,4.0,-0.015180882738618657,3.0,5.0,-0.1322085752115986
779.0,4.0,4.0,-0.015180882738618657,4.0,4.0,-0.009720794860235228
780.0,3.0,5.0,-0.14581879329229724,3.0,5.0,-0.13989026076147038
829.0,3.0,5.0,-0.14428595671155953,3.0,5.0,-0.13822763263316207
869.0,3.0,5.0,-0.14843461223986054,3.0,5.0,-0.1418579267484514
862.0,3.0,5.0,-0.14843461223986054,3.0,5.0,-0.1418579267484514
876.0,3.0,5.0,-0.1451671526202928,3.0,5.0,-0.13838454196972602
890.0,3.0,5.0,-0.1386276052513846,3.0,5.0,-0.13212305771429875
887.0,3.0,5.0,-0.1386276052513846,3.0,5.0,-0.13212305771429875
886.0,3.0,5.0,-0.1413662239089184,3.0,5.0,-0.13449562089403627
848.0,3.0,5.0,-0.1413662239089184,3.0,5.0,-0.1344956208940363
782.0,3.0,5.0,-0.1331861588065596,3.0,5.0,-0.12690212526325503
746.0,3.0,5.0,-0.1405263726261551,3.0,5.0,-0.13444285923171087
750.0,3.0,5.0,-0.13605498218170037,3.0,5.0,-0.13011353593090164
748.0,3.0,5.0,-0.13605498218170037,3.0,5.0,-0.13011353593090164
749.0,3.0,5.0,-0.13605498218170037,3.0,5.0,-0.13011353593090164
733.0,3.0,5.0,-0.13605498218170037,3.0,5.0,-0.13011353593090164
682.0,3.0,5.0,-0.1462242174603909,3.0,5.0,-0.13975677907508952
689.0,3.0,5.0,-0.13814936517486617,3.0,5.0,-0.13183686621131216
687.0,3.0,5.0,-0.13906820320575122,3.0,5.0,-0.13294706657804514
687.0,3.0,5.0,-0.13906820320575122,3.0,5.0,-0.13294706657804511
669.0,3.0,5.0,-0.13906820320575122,3.0,5.0,-0.13294706657804514
641.0,3.0,5.0,-0.13906820320575122,3.0,5.0,-0.13294706657804511
666.0,3.0,5.0,-0.14260656268801777,3.0,5.0,-0.13769557832543863
667.0,3.0,5.0,-0.14260656268801777,3.0,5.0,-0.13769557832543866
699.0,3.0,5.0,-0.14168371361132967,3.0,5.0,-0.1374208232240662
666.0,3.0,5.0,-0.1379324601595162,3.0,5.0,-0.13246653499879363
685.0,3.0,5.0,-0.1379324601595162,3.0,5.0,-0.13246653499879363
710.0,2.0,6.0,-0.2610246679316888,3.0,5.0,-0.13246653499879363
692.0,2.0,6.0,-0.2610246679316888,3.0,5.0,-0.13246653499879363
718.0,2.0,6.0,-0.25946313694636,3.0,5.0,-0.1312139327280747
699.0,3.0,5.0,-0.1363709291741874,3.0,5.0,-0.1312139327280747
710.0,3.0,5.0,-0.12427145523827154,3.0,5.0,-0.11877380929272992
712.0,3.0,5.0,-0.12427145523827154,3.0,5.0,-0.11877380929272992
684.0,3.0,5.0,-0.12696687801792628,3.0,5.0,-0.12129733901215989
704.0,3.0,5.0,-0.12696687801792628,3.0,5.0,-0.12129733901215986
729.0,3.0,5.0,-0.12424060103978649,3.0,5.0,-0.1186184270543322
825.0,3.0,5.0,-0.12306227919964209,3.0,5.0,-0.12087681508325697
805.0,3.0,5.0,-0.12306227919964209,3.0,5.0,-0.12087681508325701
814.0,3.0,5.0,-0.12306227919964209,3.0,5.0,-0.12087681508325701
814.0,3.0,5.0,-0.12306227919964209,3.0,5.0,-0.12087681508325698
759.0,3.0,5.0,-0.1260313787198593,3.0,5.0,-0.12077698031207282
756.0,3.0,5.0,-0.1260313787198593,3.0,5.0,-0.12077698031207282
788.0,3.0,5.0,-0.1260313787198593,3.0,5.0,-0.12077698031207279
785.0,4.0,4.0,-0.012132796470279693,4.0,4.0,-0.0074155203756846744
780.0,4.0,4.0,-0.013224109470696225,4.0,4.0,-0.008389809005635946
768.0,3.0,5.0,-0.13438978108946176,3.0,5.0,-0.1293226216493976
743.0,3.0,5.0,-0.13438978108946176,3.0,5.0,-0.12932262164939765
766.0,3.0,5.0,-0.13488931056293485,3.0,5.0,-0.1294031760776578
762.0,3.0,5.0,-0.13329661683713612,3.0,5.0,-0.12779857767966016
758.0,3.0,5.0,-0.13329661683713612,3.0,5.0,-0.12779857767966013
753.0,3.0,5.0,-0.13437620524212832,3.0,5.0,-0.12815426898383428
746.0,3.0,5.0,-0.13437620524212832,3.0,5.0,-0.12815426898383428
739.0,3.0,5.0,-0.13437620524212832,3.0,5.0,-0.12815426898383425
725.0,3.0,5.0,-0.13437620524212832,3.0,5.0,-0.12815426898383422
683.0,3.0,5.0,-0.136388207525339,3.0,5.0,-0.12996426208516876
669.0,3.0,5.0,-0.1376708165563629,3.0,5.0,-0.13117486915632046
643.0,3.0,5.0,-0.13653414788417334,3.0,5.0,-0.13026433687480116
716.0,4.0,4.0,0.0027253513521852484,3.0,5.0,-0.120105507940871
711.0,4.0,4.0,-0.0018555714968914395,3.0,5.0,-0.12493991896010578
709.0,4.0,4.0,-0.0019305471992101325,3.0,5.0,-0.1250368896936512
710.0,4.0,4.0,-0.003911386741950911,3.0,5.0,-0.1270957997960546
747.0,4.0,4.0,-0.01889356844232579,4.0,4.0,-0.011442547286937702
759.0,4.0,4.0,-0.01889356844232579,4.0,4.0,-0.011442547286937702
748.0,4.0,4.0,-0.019097206152327177,4.0,4.0,-0.011997647470304015
749.0,4.0,4.0,-0.01767174218231746,4.0,4.0,-0.010272056469886917
720.0,4.0,4.0,-0.01767174218231746,3.0,5.0,-0.14420753660734137
713.0,4.0,4.0,-0.01767174218231746,3.0,5.0,-0.14420753660734137
688.0,4.0,4.0,-0.015616235479242837,4.0,4.0,-0.008182604404162129
698.0,4.0,4.0,-0.013562580028077321,4.0,4.0,-0.006282512511029985
698.0,4.0,4.0,-0.013562580028077321,4.0,4.0,-0.006282512511029963
716.0,4.0,4.0,-0.013562580028077321,4.0,4.0,-0.006282512511029985
705.0,4.0,4.0,-0.014288270776445905,4.0,4.0,-0.007060569026642542
713.0,4.0,4.0,-0.012512611653630767,4.0,4.0,-0.005340674717106527
708.0,4.0,4.0,-0.012512611653630767,4.0,4.0,-0.0053406747171065045
742.0,4.0,4.0,-0.012512611653630767,4.0,4.0,-0.0053406747171065045
750.0,4.0,4.0,-0.012512611653630767,3.0,5.0,-0.1366804697467841
757.0,4.0,4.0,-0.014148192715323738,3.0,5.0,-0.13818389789128005
781.0,4.0,4.0,-0.013623054257108035,3.0,5.0,-0.13818389789128005
771.0,4.0,4.0,-0.013623054257108035,3.0,5.0,-0.13818389789128005
769.0,4.0,4.0,-0.013623054257108035,3.0,5.0,-0.13818389789128005
794.0,4.0,4.0,-0.013623054257108035,3.0,5.0,-0.13818389789128005
839.0,4.0,4.0,-0.01558075315098502,3.0,5.0,-0.14027410681806635
807.0,4.0,4.0,-0.016175005013807253,3.0,5.0,-0.14027410681806635
827.0,4.0,4.0,-0.013951960012958764,3.0,5.0,-0.13876456050637043
810.0,4.0,4.0,-0.013951960012958764,3.0,5.0,-0.13876456050637043
810.0,4.0,4.0,-0.008841270575893614,3.0,5.0,-0.13397405355940997
789.0,4.0,4.0,-0.007684855216673609,3.0,5.0,-0.13334065966779224
791.0,3.0,5.0,-0.14094722389349132,3.0,5.0,-0.13846980063307862
777.0,3.0,5.0,-0.14094722389349132,3.0,5.0,-0.13846980063307862
732.0,3.0,5.0,-0.1458545841625399,3.0,5.0,-0.1436867497429129
709.0,2.0,6.0,-0.2731947979821354,3.0,5.0,-0.1436867497429129
693.0,3.0,5.0,-0.1399324293053177,4.0,4.0,-0.007363460006960429
665.0,3.0,5.0,-0.140053686305364,3.0,5.0,-0.13143905713905182
661.0,3.0,5.0,-0.140053686305364,3.0,5.0,-0.13143905713905182
655.0,3.0,5.0,-0.140053686305364,3.0,5.0,-0.13143905713905177
684.0,3.0,5.0,-0.13685749988429677,2.0,6.0,-0.26506052844468575
705.0,3.0,5.0,-0.13685749988429677,2.0,6.0,-0.2650605284446857
712.0,3.0,5.0,-0.1332623686768177,2.0,6.0,-0.2610095187846445
710.0,4.0,4.0,-0.009396029064654973,3.0,5.0,-0.14098493131259437
728.0,4.0,4.0,-0.0037543388716619612,3.0,5.0,-0.13433861831931782
731.0,4.0,4.0,0.0018722327640733713,2.0,6.0,-0.25509810532123006
738.0,4.0,4.0,0.0016229308403140957,2.0,6.0,-0.2552868553071623
719.0,4.0,4.0,0.0016229308403140957,2.0,6.0,-0.25528685530716233
747.0,4.0,4.0,0.0016229308403140957,2.0,6.0,-0.2595024097945976
755.0,4.0,4.0,0.0016229308403140957,2.0,6.0,-0.2595024097945976
771.0,4.0,4.0,0.0016229308403140957,2.0,6.0,-0.25950240979459754
736.0,4.0,4.0,-0.0006426929544437759,2.0,6.0,-0.2605648573883406
677.0,4.0,4.0,-0.0006426929544437759,2.0,6.0,-0.2605648573883406
673.0,4.0,4.0,-0.0006426929544437759,3.0,5.0,-0.1302888763900238
683.0,4.0,4.0,-0.002299871955076287,3.0,5.0,-0.13190760044605673
745.0,4.0,4.0,-0.002299871955076287,3.0,5.0,-0.13190760044605668
730.0,4.0,4.0,-0.002299871955076287,3.0,5.0,-0.13190760044605668
768.0,4.0,4.0,-0.002299871955076287,3.0,5.0,-0.13190760044605668
746.0,4.0,4.0,-0.010512642507829253,3.0,5.0,-0.13190760044605665
729.0,4.0,4.0,-0.011487018095987412,3.0,5.0,-0.13325529450485474
759.0,4.0,4.0,-0.011631107202912636,3.0,5.0,-0.133986286807295
730.0,4.0,4.0,-0.014040203020626031,3.0,5.0,-0.13518348435163766
734.0,4.0,4.0,-0.014266055753536663,3.0,5.0,-0.13535070160082197
726.0,4.0,4.0,-0.02422548248252881,3.0,5.0,-0.14534326845049708
731.0,4.0,4.0,-0.02422548248252881,3.0,5.0,-0.14545665548932774
731.0,4.0,4.0,-0.02341802810817482,3.0,5.0,-0.14505675655009725
643.0,4.0,4.0,-0.02341802810817482,3.0,5.0,-0.14505675655009725
705.0,4.0,4.0,-0.02341802810817482,3.0,5.0,-0.14505675655009725
660.0,3.0,5.0,-0.1451245738263834,3.0,5.0,-0.14505675655009725
627.0,3.0,5.0,-0.1451245738263834,3.0,5.0,-0.14505675655009728
675.0,3.0,5.0,-0.1333685071196063,3.0,5.0,-0.13291899855163575
672.0,3.0,5.0,-0.1333685071196063,3.0,5.0,-0.12806129928536825
644.0,3.0,5.0,-0.1263973095138921,2.0,6.0,-0.2459897746995068
669.0,3.0,5.0,-0.1263973095138921,2.0,6.0,-0.2459897746995068
727.0,4.0,4.0,-0.008020548896191049,3.0,5.0,-0.12984546489504395
675.0,4.0,4.0,-0.017908085342713008,3.0,5.0,-0.1401003108547416
672.0,4.0,4.0,-0.012066768485521667,3.0,5.0,-0.1339162969040021
714.0,4.0,4.0,-0.012066768485521667,3.0,5.0,-0.1339162969040021
708.0,4.0,4.0,-0.007697196896067632,3.0,5.0,-0.1339162969040021
693.0,4.0,4.0,-0.001181098718008053,3.0,5.0,-0.12719005985438386
766.0,4.0,4.0,-0.001181098718008053,3.0,5.0,-0.12719005985438386
795.0,4.0,4.0,-0.007509294827293624,3.0,5.0,-0.13376727165564625
786.0,4.0,4.0,-0.01752611036546798,3.0,5.0,-0.1435525349292778
842.0,4.0,4.0,-0.01752611036546798,3.0,5.0,-0.14355253492927778
791.0,4.0,4.0,-0.014496845158204904,3.0,5.0,-0.1404681784083582
781.0,4.0,4.0,-0.014496845158204904,3.0,5.0,-0.1404681784083582
745.0,4.0,4.0,-0.014496845158204904,3.0,5.0,-0.14046817840835818
747.0,4.0,4.0,-0.014496845158204904,3.0,5.0,-0.14378389030143818
682.0,3.0,5.0,-0.13434720229555236,2.0,6.0,-0.26147795614708474
702.0,2.0,6.0,-0.2677795776060227,2.0,6.0,-0.2614779561470847
676.0,2.0,6.0,-0.2677795776060227,2.0,6.0,-0.2614779561470847
650.0,2.0,6.0,-0.2677795776060227,2.0,6.0,-0.2614779561470847
626.0,2.0,6.0,-0.2677795776060227,2.0,6.0,-0.2614779561470847
632.0,2.0,6.0,-0.26263988522238163,2.0,6.0,-0.25577844401677047
635.0,2.0,6.0,-0.26263988522238163,2.0,6.0,-0.25577844401677047
722.0,3.0,5.0,-0.1328245476003147,2.0,6.0,-0.25851271328311815
729.0,3.0,5.0,-0.1328245476003147,2.0,6.0,-0.2651991126032539
723.0,3.0,5.0,-0.1328245476003147,2.0,6.0,-0.2651991126032539
715.0,3.0,5.0,-0.1328245476003147,2.0,6.0,-0.2651991126032539
703.0,3.0,5.0,-0.1349176964255411,2.0,6.0,-0.265199112603254
716.0,3.0,5.0,-0.1349176964255411,2.0,6.0,-0.265199112603254
724.0,3.0,5.0,-0.1349176964255411,2.0,6.0,-0.265199112603254
767.0,4.0,4.0,-0.01131793708828929,3.0,5.0,-0.14403761700912227
765.0,4.0,4.0,-0.01131793708828929,3.0,5.0,-0.14403761700912227
764.0,4.0,4.0,-0.01131793708828929,3.0,5.0,-0.1440376170091222
732.0,3.0,5.0,-0.14633004736119468,3.0,5.0,-0.14532877850853493
743.0,3.0,5.0,-0.14633004736119468,3.0,5.0,-0.14532877850853493
751.0,4.0,4.0,-0.020564631832276577,3.0,5.0,-0.14532877850853493
671.0,3.0,5.0,-0.1483155150337082,3.0,5.0,-0.14288847563915566
690.0,3.0,5.0,-0.1483155150337082,3.0,5.0,-0.14288847563915558
687.0,3.0,5.0,-0.14706746270498758,3.0,5.0,-0.1416706148517169
696.0,3.0,5.0,-0.14706746270498758,3.0,5.0,-0.1416706148517169
695.0,3.0,5.0,-0.15093287669119576,3.0,5.0,-0.14529365525071708
703.0,3.0,5.0,-0.15218864256953765,3.0,5.0,-0.14662452130244677
708.0,3.0,5.0,-0.15218864256953765,3.0,5.0,-0.14662452130244677
703.0,3.0,5.0,-0.15218864256953765,3.0,5.0,-0.14662452130244677
683.0,3.0,5.0,-0.15218864256953765,3.0,5.0,-0.14662452130244677
678.0,3.0,5.0,-0.15218864256953765,3.0,5.0,-0.14662452130244677
656.0,3.0,5.0,-0.15218864256953765,3.0,5.0,-0.14662452130244677
666.0,3.0,5.0,-0.1543669489825828,3.0,5.0,-0.14889531627539107
682.0,2.0,6.0,-0.27335092022646984,3.0,5.0,-0.1451688149756409
746.0,2.0,6.0,-0.27335092022646984,3.0,5.0,-0.14516881497564094
763.0,3.0,5.0,-0.13280665216519338,4.0,4.0,-0.0026122923003332687
773.0,3.0,5.0,-0.13538020086083213,4.0,4.0,-0.005659998465265953
774.0,3.0,5.0,-0.13894447786982614,4.0,4.0,-0.009154762618316312
