Cut Edges,Democratic Districts,Republican Districts,Efficiency Gap
669.0,2.0,6.0,-0.24979188843121827
650.0,2.0,6.0,-0.24979188843121827
624.0,2.0,6.0,-0.24979188843121827
641.0,2.0,6.0,-0.24979188843121827
697.0,2.0,6.0,-0.24979188843121827
671.0,2.0,6.0,-0.24979188843121827
676.0,2.0,6.0,-0.2460002159793894
683.0,2.0,6.0,-0.2460002159793894
708.0,2.0,6.0,-0.2460002159793894
677.0,2.0,6.0,-0.2460002159793894
675.0,2.0,6.0,-0.2460002159793894
716.0,2.0,6.0,-0.2460002159793894
688.0,2.0,6.0,-0.2460002159793894
710.0,2.0,6.0,-0.2460002159793894
721.0,2.0,6.0,-0.2463673809413616
727.0,2.0,6.0,-0.24750651794942996
723.0,2.0,6.0,-0.2617778189167091
778.0,3.0,5.0,-0.12540041036083985
809.0,3.0,5.0,-0.11890868699958347
769.0,3.0,5.0,-0.11890868699958347
743.0,3.0,5.0,-0.11642986069329384
725.0,3.0,5.0,-0.12442078955893923
744.0,3.0,5.0,-0.12864442078955893
741.0,3.0,5.0,-0.12864442078955893
749.0,4.0,4.0,-0.004311565696302124
746.0,4.0,4.0,-0.004311565696302124
751.0,3.0,5.0,-0.13202542385955168
744.0,3.0,5.0,-0.13202542385955168
739.0,4.0,4.0,-0.004311565696302124
737.0,3.0,5.0,-0.1408037518705358
739.0,3.0,5.0,-0.1408037518705358
691.0,3.0,5.0,-0.1408037518705358
680.0,3.0,5.0,-0.1408037518705358
718.0,3.0,5.0,-0.14136097869517594
669.0,3.0,5.0,-0.14533499946005152
652.0,3.0,5.0,-0.14533499946005152
650.0,3.0,5.0,-0.14588914086484317
664.0,3.0,5.0,-0.1506372934697089
672.0,3.0,5.0,-0.1506372934697089
693.0,3.0,5.0,-0.1506372934697089
691.0,3.0,5.0,-0.14390583298622361
697.0,3.0,5.0,-0.1438453587571929
692.0,3.0,5.0,-0.1438453587571929
708.0,3.0,5.0,-0.1438453587571929
706.0,3.0,5.0,-0.1438453587571929
723.0,3.0,5.0,-0.1438453587571929
727.0,3.0,5.0,-0.1438453587571929
740.0,3.0,5.0,-0.1438453587571929
723.0,3.0,5.0,-0.1438453587571929
716.0,3.0,5.0,-0.1438453587571929
736.0,3.0,5.0,-0.1438453587571929
721.0,3.0,5.0,-0.1438453587571929
724.0,3.0,5.0,-0.1438453587571929
728.0,3.0,5.0,-0.1438453587571929
735.0,3.0,5.0,-0.1438453587571929
754.0,3.0,5.0,-0.1438453587571929
733.0,3.0,5.0,-0.1480544885145246
740.0,3.0,5.0,-0.1497749186220515
736.0,3.0,5.0,-0.14872063065981703
765.0,4.0,4.0,-0.006394224094043597
775.0,4.0,4.0,-0.007624689529627744
824.0,4.0,4.0,-0.010769040897240092
800.0,4.0,4.0,-0.010769040897240092
781.0,5.0,3.0,0.11665293654834082
779.0,4.0,4.0,-0.010769040897240092
737.0,4.0,4.0,-0.010769040897240092
732.0,4.0,4.0,-0.008497246262785208
742.0,4.0,4.0,-0.007975501766402862
788.0,5.0,3.0,0.11922617670199473
808.0,5.0,3.0,0.11922617670199473
735.0,4.0,4.0,-0.006521343391802039
755.0,4.0,4.0,-0.006521343391802039
745.0,4.0,4.0,-0.006521343391802039
733.0,3.0,5.0,-0.13536261396769567
714.0,2.0,6.0,-0.24502645747520094
751.0,3.0,5.0,-0.11772110889989355
743.0,4.0,4.0,0.00802641119390321
761.0,4.0,4.0,0.002373304947470727
753.0,4.0,4.0,0.002373304947470727
742.0,3.0,5.0,-0.13498958670801128
743.0,3.0,5.0,-0.13372363894416933
752.0,3.0,5.0,-0.13574520602891038
784.0,3.0,5.0,-0.13574520602891038
819.0,4.0,4.0,0.0016176856265716357
799.0,4.0,4.0,-0.0006939109239289736
813.0,4.0,4.0,-0.0006939109239289736
802.0,4.0,4.0,-0.0006939109239289736
818.0,4.0,4.0,-0.0006939109239289736
859.0,3.0,5.0,-0.12511655173477731
807.0,2.0,6.0,-0.25958686228228506
799.0,2.0,6.0,-0.26989956958393113
798.0,2.0,6.0,-0.26754508569753627
798.0,2.0,6.0,-0.2679822896900696
768.0,2.0,6.0,-0.2654716835593403
716.0,2.0,6.0,-0.2654716835593403
731.0,2.0,6.0,-0.2654716835593403
713.0,2.0,6.0,-0.2654716835593403
712.0,2.0,6.0,-0.2654716835593403
699.0,2.0,6.0,-0.25970626803042224
697.0,2.0,6.0,-0.25970626803042224
700.0,2.0,6.0,-0.25970626803042224
677.0,2.0,6.0,-0.25970626803042224
688.0,2.0,6.0,-0.25970626803042224
682.0,2.0,6.0,-0.25970626803042224
694.0,2.0,6.0,-0.25970626803042224
699.0,2.0,6.0,-0.26799062032366056
706.0,3.0,5.0,-0.14093519075608213
689.0,3.0,5.0,-0.14093519075608213
689.0,3.0,5.0,-0.13961709939680042
703.0,3.0,5.0,-0.14190246987858873
689.0,3.0,5.0,-0.14413384551302819
739.0,3.0,5.0,-0.13854923558723253
747.0,3.0,5.0,-0.14020209500007713
776.0,3.0,5.0,-0.14512303111645916
825.0,3.0,5.0,-0.14512303111645916
870.0,4.0,4.0,-0.008179448018389102
871.0,4.0,4.0,-0.010100738958053718
889.0,4.0,4.0,-0.010100738958053718
935.0,4.0,4.0,-0.016421221517718024
977.0,4.0,4.0,-0.009385230095185203
943.0,4.0,4.0,-0.00818870427793462
909.0,4.0,4.0,-0.007784205735795498
899.0,4.0,4.0,-0.012014316348097067
860.0,4.0,4.0,-0.012014316348097067
891.0,4.0,4.0,-0.012014316348097067
893.0,4.0,4.0,-0.012014316348097067
890.0,4.0,4.0,-0.012441955539099983
852.0,4.0,4.0,-0.012441955539099983
768.0,3.0,5.0,-0.14605729624658675
762.0,3.0,5.0,-0.15116027213403063
762.0,3.0,5.0,-0.15039539655358602
755.0,3.0,5.0,-0.14870890606439272
714.0,2.0,6.0,-0.2661973743077089
685.0,2.0,6.0,-0.2661973743077089
687.0,2.0,6.0,-0.2661973743077089
660.0,2.0,6.0,-0.2672664722852162
643.0,2.0,6.0,-0.2672664722852162
715.0,3.0,5.0,-0.13365113157772943
710.0,3.0,5.0,-0.13365113157772943
720.0,3.0,5.0,-0.14025701547338054
723.0,3.0,5.0,-0.13859212292312675
693.0,3.0,5.0,-0.13859212292312675
635.0,3.0,5.0,-0.1399506332824239
624.0,3.0,5.0,-0.1399506332824239
610.0,3.0,5.0,-0.1385600345567023
561.0,3.0,5.0,-0.1385600345567023
537.0,3.0,5.0,-0.1385600345567023
588.0,3.0,5.0,-0.13798676354884992
586.0,3.0,5.0,-0.13798676354884992
587.0,3.0,5.0,-0.14133043303867573
607.0,3.0,5.0,-0.13605097113589731
606.0,3.0,5.0,-0.13196278983662701
630.0,3.0,5.0,-0.13196278983662701
605.0,3.0,5.0,-0.13196278983662701
599.0,3.0,5.0,-0.13196278983662701
724.0,4.0,4.0,-0.016224680273368198
764.0,4.0,4.0,-0.016224680273368198
789.0,4.0,4.0,-0.016224680273368198
788.0,4.0,4.0,-0.012272257447432159
796.0,4.0,4.0,-0.012272257447432159
671.0,3.0,5.0,-0.12734700174326222
654.0,3.0,5.0,-0.12734700174326222
630.0,3.0,5.0,-0.12734700174326222
628.0,3.0,5.0,-0.12734700174326222
621.0,3.0,5.0,-0.12734700174326222
610.0,3.0,5.0,-0.12376452075716203
628.0,3.0,5.0,-0.1225183196803505
669.0,3.0,5.0,-0.12193147282516469
695.0,3.0,5.0,-0.12193147282516469
686.0,3.0,5.0,-0.12193147282516469
690.0,3.0,5.0,-0.12193147282516469
637.0,3.0,5.0,-0.12266333441323028
610.0,2.0,6.0,-0.25545548510513566
615.0,2.0,6.0,-0.2516996035235495
605.0,2.0,6.0,-0.2517545239968529
594.0,2.0,6.0,-0.2517545239968529
614.0,2.0,6.0,-0.2517545239968529
589.0,2.0,6.0,-0.2507813825766341
588.0,2.0,6.0,-0.25159778466854876
634.0,2.0,6.0,-0.25982659940451397
636.0,2.0,6.0,-0.2625945295506086
611.0,3.0,5.0,-0.12718871970503387
609.0,3.0,5.0,-0.12718871970503387
668.0,3.0,5.0,-0.12718871970503387
665.0,3.0,5.0,-0.12718871970503387
575.0,3.0,5.0,-0.12272288301630645
547.0,3.0,5.0,-0.12272288301630645
555.0,3.0,5.0,-0.12246370774903195
558.0,3.0,5.0,-0.12246370774903195
567.0,3.0,5.0,-0.12246370774903195
582.0,3.0,5.0,-0.11909566344240292
565.0,3.0,5.0,-0.11909566344240292
565.0,3.0,5.0,-0.11948967155705713
605.0,3.0,5.0,-0.12569907900217522
622.0,3.0,5.0,-0.11805001465574429
634.0,3.0,5.0,-0.11805001465574429
619.0,3.0,5.0,-0.11278073463846593
635.0,3.0,5.0,-0.11278073463846593
620.0,2.0,6.0,-0.2586772805109455
642.0,2.0,6.0,-0.2586772805109455
639.0,2.0,6.0,-0.25926968112185866
661.0,2.0,6.0,-0.25926968112185866
691.0,2.0,6.0,-0.25806883571682016
690.0,2.0,6.0,-0.24217522099319666
683.0,2.0,6.0,-0.24217522099319666
727.0,2.0,6.0,-0.24982150846176393
736.0,2.0,6.0,-0.2454861850326283
707.0,2.0,6.0,-0.2454861850326283
696.0,2.0,6.0,-0.2454861850326283
656.0,2.0,6.0,-0.2454861850326283
628.0,2.0,6.0,-0.2536906249517903
628.0,2.0,6.0,-0.2536906249517903
643.0,2.0,6.0,-0.2536906249517903
608.0,3.0,5.0,-0.13487172366979835
612.0,3.0,5.0,-0.14096820474846114
618.0,3.0,5.0,-0.14096820474846114
643.0,3.0,5.0,-0.1428530877339134
645.0,3.0,5.0,-0.14239551997037997
640.0,3.0,5.0,-0.13613119205195848
645.0,3.0,5.0,-0.13613119205195848
704.0,4.0,4.0,-0.01931411116767714
699.0,4.0,4.0,-0.024537726971197604
710.0,4.0,4.0,-0.02525169312414187
702.0,4.0,4.0,-0.02525169312414187
691.0,4.0,4.0,-0.02525169312414187
760.0,4.0,4.0,-0.02525169312414187
742.0,4.0,4.0,-0.02525169312414187
746.0,4.0,4.0,-0.02525169312414187
766.0,4.0,4.0,-0.02342265623794758
758.0,4.0,4.0,-0.01889295135835609
752.0,3.0,5.0,-0.14515018281112602
745.0,3.0,5.0,-0.14683513059039507
690.0,3.0,5.0,-0.14683513059039507
679.0,3.0,5.0,-0.14683513059039507
675.0,3.0,5.0,-0.14855247527807347
665.0,3.0,5.0,-0.14855247527807347
633.0,3.0,5.0,-0.14335940513105322
627.0,3.0,5.0,-0.14264420481016954
632.0,3.0,5.0,-0.14523318060505083
641.0,3.0,5.0,-0.14523318060505083
642.0,3.0,5.0,-0.14523318060505083
618.0,3.0,5.0,-0.14523318060505083
615.0,3.0,5.0,-0.14361518643649435
611.0,3.0,5.0,-0.14361518643649435
613.0,3.0,5.0,-0.14361518643649435
623.0,3.0,5.0,-0.14361518643649435
636.0,3.0,5.0,-0.13851005075515652
720.0,3.0,5.0,-0.13851005075515652
623.0,3.0,5.0,-0.13851005075515652
612.0,3.0,5.0,-0.13851005075515652
664.0,3.0,5.0,-0.13851005075515652
592.0,3.0,5.0,-0.13851005075515652
585.0,3.0,5.0,-0.13851005075515652
589.0,3.0,5.0,-0.12995479859921938
630.0,3.0,5.0,-0.12917634717144136
609.0,3.0,5.0,-0.12910198855309235
579.0,3.0,5.0,-0.1364381913268848
587.0,3.0,5.0,-0.13439348359327996
641.0,3.0,5.0,-0.13439348359327996
657.0,3.0,5.0,-0.14029126363369895
664.0,3.0,5.0,-0.14029126363369895
653.0,3.0,5.0,-0.14029126363369895
611.0,3.0,5.0,-0.14029126363369895
643.0,3.0,5.0,-0.1419876274664075
641.0,3.0,5.0,-0.1419876274664075
618.0,3.0,5.0,-0.1419876274664075
649.0,3.0,5.0,-0.1419876274664075
672.0,3.0,5.0,-0.1419876274664075
644.0,3.0,5.0,-0.14685827123925888
626.0,3.0,5.0,-0.1469693463538051
672.0,3.0,5.0,-0.1469693463538051
670.0,3.0,5.0,-0.14759445241511238
660.0,3.0,5.0,-0.14759445241511238
619.0,3.0,5.0,-0.14759445241511238
621.0,3.0,5.0,-0.14759445241511238
618.0,3.0,5.0,-0.14759445241511238
620.0,3.0,5.0,-0.14759445241511238
662.0,3.0,5.0,-0.14227703984819734
660.0,3.0,5.0,-0.14227703984819734
650.0,3.0,5.0,-0.14171611051973898
599.0,3.0,5.0,-0.14416161429166474
632.0,3.0,5.0,-0.14036870767189646
664.0,3.0,5.0,-0.14036870767189646
688.0,3.0,5.0,-0.14449175421545488
723.0,3.0,5.0,-0.14449175421545488
747.0,3.0,5.0,-0.13055059317196588
717.0,3.0,5.0,-0.14567840668919024
753.0,3.0,5.0,-0.14422455685657426
737.0,3.0,5.0,-0.14422455685657426
699.0,3.0,5.0,-0.15181900927168665
710.0,3.0,5.0,-0.15181900927168665
670.0,3.0,5.0,-0.15181900927168665
668.0,3.0,5.0,-0.15181900927168665
705.0,3.0,5.0,-0.15181900927168665
699.0,3.0,5.0,-0.15181900927168665
682.0,3.0,5.0,-0.1471603338424276
682.0,3.0,5.0,-0.1471603338424276
698.0,3.0,5.0,-0.1471603338424276
684.0,3.0,5.0,-0.1471603338424276
680.0,3.0,5.0,-0.1471603338424276
679.0,3.0,5.0,-0.1471603338424276
697.0,3.0,5.0,-0.1471603338424276
745.0,3.0,5.0,-0.1471603338424276
751.0,3.0,5.0,-0.14840221533145123
775.0,3.0,5.0,-0.1517674827602166
799.0,3.0,5.0,-0.14875055923234753
783.0,3.0,5.0,-0.14481757455145708
781.0,3.0,5.0,-0.14728745314018604
787.0,3.0,5.0,-0.15019916385122106
768.0,3.0,5.0,-0.14540812391046112
747.0,3.0,5.0,-0.1415985560235109
752.0,3.0,5.0,-0.1415985560235109
738.0,3.0,5.0,-0.1415985560235109
783.0,3.0,5.0,-0.15011986856111445
734.0,3.0,5.0,-0.14560775057465944
703.0,3.0,5.0,-0.14560775057465944
624.0,3.0,5.0,-0.1373085882661483
605.0,3.0,5.0,-0.1373085882661483
581.0,3.0,5.0,-0.1373085882661483
571.0,3.0,5.0,-0.1373085882661483
571.0,3.0,5.0,-0.14462103330710727
606.0,3.0,5.0,-0.14413199426111908
603.0,3.0,5.0,-0.14429305317721108
622.0,3.0,5.0,-0.14429305317721108
628.0,3.0,5.0,-0.1386637046636121
650.0,3.0,5.0,-0.1386637046636121
683.0,3.0,5.0,-0.1386637046636121
677.0,3.0,5.0,-0.1386637046636121
688.0,3.0,5.0,-0.1337618981502908
658.0,3.0,5.0,-0.1337618981502908
692.0,3.0,5.0,-0.13757300874716527
732.0,3.0,5.0,-0.13757300874716527
711.0,3.0,5.0,-0.1464053316054982
700.0,3.0,5.0,-0.1464053316054982
652.0,3.0,5.0,-0.15058175591243578
639.0,3.0,5.0,-0.15058175591243578
629.0,3.0,5.0,-0.14502553184924638
627.0,3.0,5.0,-0.14502553184924638
639.0,3.0,5.0,-0.14502553184924638
623.0,3.0,5.0,-0.14815353049166166
638.0,2.0,6.0,-0.2673167646287469
655.0,2.0,6.0,-0.2673167646287469
668.0,2.0,6.0,-0.2743370204100523
650.0,2.0,6.0,-0.27143055491275975
712.0,2.0,6.0,-0.2759534718686845
704.0,2.0,6.0,-0.2759534718686845
722.0,2.0,6.0,-0.2759534718686845
721.0,2.0,6.0,-0.2759534718686845
756.0,3.0,5.0,-0.15024297681306983
755.0,3.0,5.0,-0.15136051588219868
755.0,3.0,5.0,-0.15413492540997517
744.0,3.0,5.0,-0.15095200629425648
767.0,3.0,5.0,-0.1530482405393314
746.0,3.0,5.0,-0.1486666358124682
753.0,3.0,5.0,-0.14861140679717993
753.0,3.0,5.0,-0.14861140679717993
762.0,3.0,5.0,-0.14390521590225389
765.0,3.0,5.0,-0.13733327162493636
744.0,3.0,5.0,-0.13451288934141714
766.0,3.0,5.0,-0.13451288934141714
770.0,3.0,5.0,-0.13578963607472888
805.0,3.0,5.0,-0.13578963607472888
803.0,3.0,5.0,-0.1247768470094568
724.0,2.0,6.0,-0.25260332299717686
711.0,2.0,6.0,-0.25260332299717686
752.0,2.0,6.0,-0.25228336495888676
744.0,3.0,5.0,-0.12660248993381776
742.0,3.0,5.0,-0.12660248993381776
719.0,3.0,5.0,-0.12191481155798276
728.0,3.0,5.0,-0.11914009348822141
733.0,2.0,6.0,-0.24614553925425403
727.0,2.0,6.0,-0.24918745468289596
717.0,2.0,6.0,-0.24918745468289596
714.0,2.0,6.0,-0.24974036191974822
713.0,2.0,6.0,-0.24974036191974822
664.0,2.0,6.0,-0.24974036191974822
744.0,2.0,6.0,-0.24974036191974822
773.0,2.0,6.0,-0.24974036191974822
785.0,2.0,6.0,-0.25250952623378226
763.0,2.0,6.0,-0.2494895172860647
760.0,2.0,6.0,-0.2494895172860647
719.0,2.0,6.0,-0.25150182811126026
725.0,2.0,6.0,-0.25150182811126026
647.0,2.0,6.0,-0.25150182811126026
636.0,2.0,6.0,-0.2570009719072523
651.0,2.0,6.0,-0.2567029203498866
660.0,3.0,5.0,-0.12768516375865846
697.0,4.0,4.0,-0.004553771154409836
710.0,4.0,4.0,-0.006314620261952145
747.0,4.0,4.0,-0.011415436355502075
747.0,4.0,4.0,-0.013108097684392403
765.0,3.0,5.0,-0.1434868329707965
795.0,3.0,5.0,-0.1434868329707965
795.0,3.0,5.0,-0.1434868329707965
795.0,3.0,5.0,-0.13719473627373846
788.0,3.0,5.0,-0.136119775998519
774.0,3.0,5.0,-0.136119775998519
769.0,3.0,5.0,-0.13766618842659015
785.0,3.0,5.0,-0.1390052606408417
773.0,3.0,5.0,-0.13815738726647228
804.0,3.0,5.0,-0.13815738726647228
814.0,3.0,5.0,-0.13815738726647228
843.0,3.0,5.0,-0.13815738726647228
829.0,3.0,5.0,-0.14145878650437357
831.0,3.0,5.0,-0.14218540287869672
813.0,3.0,5.0,-0.14218540287869672
809.0,3.0,5.0,-0.1369290816247821
779.0,2.0,6.0,-0.2676231468197035
781.0,2.0,6.0,-0.2676231468197035
792.0,2.0,6.0,-0.2676231468197035
814.0,2.0,6.0,-0.26772558275867386
800.0,2.0,6.0,-0.26772558275867386
828.0,2.0,6.0,-0.26772558275867386
828.0,3.0,5.0,-0.1362160410977924
846.0,2.0,6.0,-0.2645071813146974
797.0,2.0,6.0,-0.2645071813146974
803.0,2.0,6.0,-0.2645071813146974
838.0,2.0,6.0,-0.2645071813146974
808.0,2.0,6.0,-0.2584122429459589
793.0,2.0,6.0,-0.2584122429459589
786.0,2.0,6.0,-0.2584122429459589
771.0,2.0,6.0,-0.2584122429459589
770.0,2.0,6.0,-0.2584122429459589
745.0,2.0,6.0,-0.2608870582064454
738.0,2.0,6.0,-0.2608870582064454
744.0,2.0,6.0,-0.2608870582064454
766.0,2.0,6.0,-0.2547436787460854
747.0,2.0,6.0,-0.2585183813887475
772.0,2.0,6.0,-0.2543138797611885
795.0,2.0,6.0,-0.25712315453325313
830.0,2.0,6.0,-0.25704601903704044
808.0,2.0,6.0,-0.25623301090695916
801.0,2.0,6.0,-0.25623301090695916
765.0,2.0,6.0,-0.2556591228151371
801.0,2.0,6.0,-0.2556591228151371
799.0,2.0,6.0,-0.2556591228151371
783.0,2.0,6.0,-0.2556591228151371
739.0,2.0,6.0,-0.26047638882460933
739.0,2.0,6.0,-0.26047638882460933
717.0,2.0,6.0,-0.2574822974036192
699.0,2.0,6.0,-0.2668067447277888
740.0,2.0,6.0,-0.2668067447277888
741.0,2.0,6.0,-0.2668067447277888
746.0,2.0,6.0,-0.2674559170639145
727.0,2.0,6.0,-0.267242097468413
713.0,2.0,6.0,-0.2603270545039416
682.0,2.0,6.0,-0.2603270545039416
752.0,2.0,6.0,-0.264780549513275
727.0,2.0,6.0,-0.264780549513275
713.0,2.0,6.0,-0.2663571990558615
725.0,2.0,6.0,-0.2618858086114068
732.0,2.0,6.0,-0.2618858086114068
705.0,2.0,6.0,-0.2618858086114068
719.0,2.0,6.0,-0.2618858086114068
740.0,2.0,6.0,-0.2618858086114068
747.0,2.0,6.0,-0.2618858086114068
739.0,2.0,6.0,-0.2618858086114068
735.0,2.0,6.0,-0.2618858086114068
697.0,2.0,6.0,-0.26338532265778064
708.0,2.0,6.0,-0.26338532265778064
725.0,3.0,5.0,-0.14399592724579996
769.0,2.0,6.0,-0.2682226438962682
774.0,2.0,6.0,-0.27277610650869316
784.0,3.0,5.0,-0.15320497986763548
783.0,3.0,5.0,-0.1531074806004227
783.0,3.0,5.0,-0.14781937952206847
781.0,3.0,5.0,-0.14781937952206847
780.0,3.0,5.0,-0.14781937952206847
764.0,4.0,4.0,-0.01216241650082535
724.0,3.0,5.0,-0.13526974283025564
735.0,3.0,5.0,-0.13526974283025564
719.0,3.0,5.0,-0.13526974283025564
694.0,3.0,5.0,-0.13526974283025564
699.0,3.0,5.0,-0.13526974283025564
691.0,3.0,5.0,-0.13526974283025564
659.0,3.0,5.0,-0.13526974283025564
654.0,3.0,5.0,-0.13883155150337081
637.0,3.0,5.0,-0.14204532481757456
655.0,3.0,5.0,-0.14204532481757456
639.0,3.0,5.0,-0.14204532481757456
664.0,3.0,5.0,-0.14204532481757456
661.0,3.0,5.0,-0.14204532481757456
682.0,3.0,5.0,-0.13838910229709508
676.0,3.0,5.0,-0.13729902346461795
682.0,3.0,5.0,-0.13729902346461795
686.0,3.0,5.0,-0.13729902346461795
681.0,3.0,5.0,-0.13699881211335832
666.0,4.0,4.0,-0.012062140355748908
666.0,4.0,4.0,-0.015459187608953888
656.0,4.0,4.0,-0.015459187608953888
680.0,4.0,4.0,-0.015459187608953888
695.0,4.0,4.0,-0.015459187608953888
694.0,3.0,5.0,-0.13644220237268787
665.0,4.0,4.0,-0.009346353805094028
671.0,4.0,4.0,-0.01002915721756838
657.0,4.0,4.0,-0.0014924175807222969
638.0,3.0,5.0,-0.13377269711976056
642.0,3.0,5.0,-0.13475941438731276
675.0,3.0,5.0,-0.13475941438731276
699.0,2.0,6.0,-0.2608685456873544
720.0,2.0,6.0,-0.2608685456873544
750.0,2.0,6.0,-0.2572188025485568
753.0,2.0,6.0,-0.2572188025485568
742.0,2.0,6.0,-0.26012897054966755
707.0,3.0,5.0,-0.13442989154749233
687.0,2.0,6.0,-0.2643217475818022
691.0,2.0,6.0,-0.2643217475818022
683.0,2.0,6.0,-0.2643217475818022
676.0,2.0,6.0,-0.2643217475818022
706.0,2.0,6.0,-0.2643217475818022
703.0,3.0,5.0,-0.14541429475015813
679.0,3.0,5.0,-0.14541429475015813
684.0,3.0,5.0,-0.145468289597507
690.0,3.0,5.0,-0.14578454513197883
691.0,3.0,5.0,-0.1464297064223014
680.0,2.0,6.0,-0.2650209037194736
696.0,2.0,6.0,-0.2650209037194736
695.0,2.0,6.0,-0.2650209037194736
707.0,2.0,6.0,-0.2640739883679672
686.0,3.0,5.0,-0.14242112895512257
671.0,3.0,5.0,-0.14242112895512257
634.0,3.0,5.0,-0.14242112895512257
640.0,3.0,5.0,-0.14242112895512257
647.0,3.0,5.0,-0.1460363153916169
647.0,3.0,5.0,-0.1460363153916169
648.0,3.0,5.0,-0.1460363153916169
688.0,3.0,5.0,-0.14803350765955478
669.0,3.0,5.0,-0.1441576032458617
662.0,3.0,5.0,-0.1441576032458617
658.0,3.0,5.0,-0.143087271100415
645.0,3.0,5.0,-0.143087271100415
651.0,3.0,5.0,-0.143087271100415
634.0,3.0,5.0,-0.14311318862714245
616.0,3.0,5.0,-0.14311318862714245
623.0,3.0,5.0,-0.1387966862590827
627.0,3.0,5.0,-0.14484256645222998
647.0,3.0,5.0,-0.144848737291927
675.0,3.0,5.0,-0.14541645454405208
685.0,3.0,5.0,-0.14541645454405208
698.0,3.0,5.0,-0.1420737106801808
691.0,3.0,5.0,-0.1420737106801808
674.0,2.0,6.0,-0.2689986269881674
687.0,3.0,5.0,-0.1406667592292621
660.0,3.0,5.0,-0.1406667592292621
683.0,3.0,5.0,-0.1406667592292621
701.0,3.0,5.0,-0.1406667592292621
710.0,3.0,5.0,-0.13389981641751902
747.0,3.0,5.0,-0.1328214621804662
761.0,2.0,6.0,-0.26262723500100277
746.0,2.0,6.0,-0.26262723500100277
750.0,3.0,5.0,-0.1345023989139322
747.0,3.0,5.0,-0.1339821971274741
727.0,3.0,5.0,-0.12720106138442788
724.0,3.0,5.0,-0.13126980453865258
701.0,3.0,5.0,-0.13912806035081224
652.0,2.0,6.0,-0.2591113990836303
655.0,2.0,6.0,-0.2591113990836303
686.0,2.0,6.0,-0.2646932321315623
659.0,2.0,6.0,-0.2628719087949893
682.0,2.0,6.0,-0.2619401120007405
686.0,2.0,6.0,-0.2593711914348745
694.0,2.0,6.0,-0.2664864781475139
704.0,2.0,6.0,-0.2664864781475139
730.0,2.0,6.0,-0.2664864781475139
737.0,2.0,6.0,-0.26107033214544667
731.0,2.0,6.0,-0.2579380139152435
722.0,2.0,6.0,-0.2650724302309437
725.0,2.0,6.0,-0.2650724302309437
724.0,2.0,6.0,-0.2650724302309437
752.0,2.0,6.0,-0.2642125237191651
733.0,2.0,6.0,-0.2642125237191651
764.0,3.0,5.0,-0.1473053485753074
740.0,3.0,5.0,-0.13976674225945296
730.0,3.0,5.0,-0.1395310161830271
746.0,3.0,5.0,-0.1395310161830271
764.0,3.0,5.0,-0.14368553400904027
778.0,3.0,5.0,-0.14221687416115147
708.0,2.0,6.0,-0.26480800974992674
726.0,2.0,6.0,-0.2638274633220716
750.0,2.0,6.0,-0.2638274633220716
754.0,2.0,6.0,-0.2638274633220716
768.0,2.0,6.0,-0.2638274633220716
768.0,2.0,6.0,-0.26004782400765186
771.0,2.0,6.0,-0.26004782400765186
746.0,2.0,6.0,-0.26071088073309573
717.0,2.0,6.0,-0.26071088073309573
719.0,2.0,6.0,-0.26071088073309573
716.0,2.0,6.0,-0.26071088073309573
764.0,3.0,5.0,-0.13883803088505267
780.0,3.0,5.0,-0.14227642276422764
780.0,3.0,5.0,-0.14104688295459805
843.0,3.0,5.0,-0.14104688295459805
810.0,3.0,5.0,-0.1358837413801083
786.0,3.0,5.0,-0.1358837413801083
843.0,3.0,5.0,-0.13446197991391678
859.0,3.0,5.0,-0.13446197991391678
893.0,3.0,5.0,-0.13980932105336233
881.0,3.0,5.0,-0.14323629687909784
890.0,3.0,5.0,-0.14323629687909784
839.0,3.0,5.0,-0.14323629687909784
824.0,3.0,5.0,-0.13571558599836472
824.0,3.0,5.0,-0.13571558599836472
836.0,3.0,5.0,-0.1401237253359251
802.0,3.0,5.0,-0.1401237253359251
797.0,3.0,5.0,-0.14032736304592647
811.0,4.0,4.0,-0.005393930979157989
791.0,3.0,5.0,-0.13920396167908547
801.0,3.0,5.0,-0.14110920843553787
792.0,3.0,5.0,-0.1361660572962466
819.0,3.0,5.0,-0.1384795050986563
806.0,3.0,5.0,-0.14156091390135914
792.0,4.0,4.0,-0.013395350272288302
746.0,4.0,4.0,-0.013395350272288302
760.0,4.0,4.0,-0.013395350272288302
758.0,4.0,4.0,-0.013395350272288302
741.0,4.0,4.0,-0.013395350272288302
751.0,4.0,4.0,-0.013395350272288302
680.0,3.0,5.0,-0.1320939201801885
652.0,3.0,5.0,-0.1320939201801885
652.0,3.0,5.0,-0.13576587834189538
658.0,3.0,5.0,-0.13576587834189538
648.0,3.0,5.0,-0.13837120686197374
634.0,3.0,5.0,-0.13415189521914195
698.0,3.0,5.0,-0.13415189521914195
666.0,3.0,5.0,-0.13623517070085311
653.0,3.0,5.0,-0.1345381897841749
688.0,3.0,5.0,-0.1345381897841749
685.0,3.0,5.0,-0.13989663843507505
625.0,3.0,5.0,-0.13989663843507505
659.0,3.0,5.0,-0.13989663843507505
697.0,3.0,5.0,-0.13904753089276622
693.0,3.0,5.0,-0.13904753089276622
696.0,3.0,5.0,-0.14492402153623055
717.0,3.0,5.0,-0.1425670693139569
671.0,3.0,5.0,-0.1425670693139569
